operator,model,suite,aliases,global_seq,cp,local_tokens,hidden,projection_width,q_heads,kv_heads,head_dim,max_context,within_native_context,b_m,b_n,b_k,w_m,w_n,w_k,warmup,iterations,timing,process_model,cublas_b_p50_ms,cublas_w_beta0_p50_ms,cublas_w_beta1_p50_ms,cublas_total_beta0_p50_ms,cublas_total_beta1_p50_ms,cublas_total_beta0_p50_tflops_per_gpu,cublas_total_beta1_p50_tflops_per_gpu,eager_deferred_requested_comm_ctas,eager_deferred_weight_accumulation_beta,eager_deferred_comm_ctas,eager_deferred_gemm_policy,eager_deferred_tile_m,eager_deferred_tile_n,eager_deferred_data_phase_p50_ms,eager_deferred_data_phase_p95_ms,eager_deferred_data_phase_p50_tflops_per_gpu,eager_deferred_weight_phase_p50_ms,eager_deferred_weight_phase_p95_ms,eager_deferred_weight_phase_p50_tflops_per_gpu,eager_deferred_total_p50_ms,eager_deferred_total_p95_ms,eager_deferred_total_p50_tflops_per_gpu,eager_deferred_mfu_percent_of_989t,eager_deferred_throughput_as_cublas_percent,eager_deferred_forward_p50_tflops_per_gpu,eager_deferred_throughput_as_forward_percent,eager_immediate_requested_comm_ctas,eager_immediate_weight_accumulation_beta,eager_immediate_comm_ctas,eager_immediate_gemm_policy,eager_immediate_tile_m,eager_immediate_tile_n,eager_immediate_total_p50_ms,eager_immediate_total_p95_ms,eager_immediate_total_p50_tflops_per_gpu,eager_immediate_mfu_percent_of_989t,eager_immediate_throughput_as_cublas_percent,eager_immediate_forward_p50_tflops_per_gpu,eager_immediate_throughput_as_forward_percent,graph_deferred_requested_comm_ctas,graph_deferred_weight_accumulation_beta,graph_deferred_comm_ctas,graph_deferred_gemm_policy,graph_deferred_tile_m,graph_deferred_tile_n,graph_deferred_data_phase_p50_ms,graph_deferred_data_phase_p95_ms,graph_deferred_data_phase_p50_tflops_per_gpu,graph_deferred_weight_phase_p50_ms,graph_deferred_weight_phase_p95_ms,graph_deferred_weight_phase_p50_tflops_per_gpu,graph_deferred_total_p50_ms,graph_deferred_total_p95_ms,graph_deferred_total_p50_tflops_per_gpu,graph_deferred_mfu_percent_of_989t,graph_deferred_throughput_as_cublas_percent,graph_deferred_forward_p50_tflops_per_gpu,graph_deferred_throughput_as_forward_percent,graph_immediate_requested_comm_ctas,graph_immediate_weight_accumulation_beta,graph_immediate_comm_ctas,graph_immediate_gemm_policy,graph_immediate_tile_m,graph_immediate_tile_n,graph_immediate_total_p50_ms,graph_immediate_total_p95_ms,graph_immediate_total_p50_tflops_per_gpu,graph_immediate_mfu_percent_of_989t,graph_immediate_throughput_as_cublas_percent,graph_immediate_forward_p50_tflops_per_gpu,graph_immediate_throughput_as_forward_percent
oproj,representative_small,artificial,Mx4096x4096 OProj stress shape,524288,4,131072,4096,4096,32,8,128,,True,131072,4096,4096,4096,4096,131072,10,50,per-sample max-rank CUDA event,MPI one process per GPU,5.722527981,6.000351906,6.502255917,11.72689629,12.23638344,750.0785207513761,718.8474491126277,0,1,10,m128n256,128,256,6.189760208,6.224707127,710.5358468361526,5.480575562,5.582889557,802.478947940833,11.67728043,11.79698372,753.2655462833652,76.1643626171249,104.78795566614649,690.4900999663678,109.0914332182395,0,0,10,m128n256,128,256,11.98483276,13.41485119,733.9353997133289,74.20984830266218,97.84780918378038,690.4900999663678,106.29195114442297,0,1,10,m128n256,128,256,6.523648262,6.592886448,674.1697796189368,5.668272018,5.795081615,775.906042818286,12.13644791,12.36104774,724.7666769912418,73.282778259984,100.8234331061369,691.2541801064444,104.84807149804675,0,0,10,m128n256,128,256,11.99009609,12.35933781,733.6132217942885,74.17727217333555,97.8048566247979,691.2541801064444,106.1278532422504
oproj,representative_small,artificial,Mx4096x4096 OProj stress shape,524288,8,65536,4096,4096,32,8,128,,True,65536,4096,4096,4096,4096,65536,10,50,per-sample max-rank CUDA event,MPI one process per GPU,3.183599949,3.144271851,3.133823872,6.334000111,6.319616318,694.3552942896372,695.9356849840959,0,1,10,m128n256,128,256,3.535344124,3.553443193,622.0110909780278,3.118336201,3.148379326,705.191202554365,6.657232285,6.696590424,660.6418888242233,66.79897763642298,94.92858364337515,628.5768441679242,105.10121315377837,0,0,10,m128n256,128,256,6.678095818,6.739374161,658.5779286439102,66.5902860105066,94.84739787541635,628.5768441679242,104.7728586813757,0,1,10,m128n256,128,256,3.538991928,3.552532673,621.3699551427742,3.158735991,3.162284851,696.1719060464525,6.695504189,6.71009922,656.8656201170812,66.41715066906788,94.38596615894073,631.8160520904261,103.96469319571356,0,0,10,m128n256,128,256,6.671376228,6.75342083,659.2412660891833,66.65735754187901,94.94293073168292,631.8160520904261,104.34069598390516
oproj,representative_medium,artificial,Mx5120x5120 OProj stress shape,1024,4,256,5120,5120,40,8,128,,True,256,5120,5120,5120,5120,256,10,50,per-sample max-rank CUDA event,MPI one process per GPU,0.03110400029,0.03903999925,0.04894400015,0.07017600536,0.08001600206,382.5174354438347,335.4772159182781,0,1,14,m128n128,128,128,0.04838399962,0.04980000108,277.40106037972066,0.05596800148,0.05682080239,239.81154311533226,0.1044159979,0.1068432033,257.0826898164424,25.99420523927628,76.63193731733706,309.5427405503785,83.05240476948025,0,0,14,m128n128,128,128,0.08871999383,0.09022080153,302.5647820877447,30.593001222218877,79.09829828715623,309.5427405503785,97.74572052627475,0,1,14,m128n128,128,128,0.04396799952,0.04489919916,305.2623031869975,0.05435200036,0.05523199961,246.9416527653261,0.0984160006,0.09942400455,272.75590794531837,27.578959347352715,81.30385462950828,325.64471330704845,83.75873975516944,0,0,14,m128n128,128,128,0.08260799944,0.08389919996,324.95092221059116,32.85651387366948,84.95061717475724,325.64471330704845,99.78694845391115
oproj,representative_medium,artificial,Mx5120x5120 OProj stress shape,1024,8,128,5120,5120,40,8,128,,True,128,5120,5120,5120,5120,128,10,50,per-sample max-rank CUDA event,MPI one process per GPU,0.02807999961,0.03585600108,0.04512000084,0.06403200328,0.07332800329,209.61038406543508,183.03747815032042,0,1,10,m128n64,128,64,0.04060800001,0.04141119868,165.26020484504033,0.05559999868,0.05649759993,120.69939854897854,0.09628800303,0.09746400267,139.39195307455114,14.094231857891925,76.15486974753598,176.30534175869323,79.06280756106361,0,0,10,m128n64,128,64,0.08214399964,0.08305600286,163.39322237560333,16.52105382968689,77.9509198001355,176.30534175869323,92.6762744371282,0,1,10,m128n64,128,64,0.03580800071,0.03685600311,187.41304364769712,0.05387200043,0.05481600016,124.57095237664261,0.08977600187,0.09107039869,149.50290189393127,15.116572486747348,81.6788470889832,189.10296499645148,79.05899407591875,0,0,10,m128n64,128,64,0.07617600262,0.07730080187,176.19423884650143,17.8153932099597,84.05797242921801,189.10296499645148,93.1737050499487
oproj,representative_medium,artificial,Mx5120x5120 OProj stress shape,4096,4,1024,5120,5120,40,8,128,,True,1024,5120,5120,5120,5120,1024,10,50,per-sample max-rank CUDA event,MPI one process per GPU,0.07276800275,0.085616,0.09854400158,0.1586720049,0.1715520024,676.7052730421509,625.8987414768877,0,1,10,m128n192,128,192,0.1069440022,0.1092848033,502.01124042092374,0.104016006,0.1051568016,516.1425944387828,0.2109760046,0.2141792029,508.94025888667346,51.460086843950805,81.31351369804071,518.215166023166,98.21022082242997,0,0,10,m128n192,128,192,0.1938399971,0.1956112087,553.9320264465687,56.00930499965305,81.85720556843735,518.215166023166,106.89228389386928,0,1,10,m128n192,128,192,0.1011840031,0.1021328047,530.5887250471908,0.1013119966,0.101859197,529.9184006013361,0.202511996,0.2034656107,530.2114665839351,53.6108661864444,84.71201992399502,533.0330569330243,99.47065377796189,0,0,10,m128n192,128,192,0.1855999976,0.1866127998,578.5246971360953,58.495924887370606,85.49138305592305,533.0330569330243,108.53448761035978
oproj,representative_medium,artificial,Mx5120x5120 OProj stress shape,4096,8,512,5120,5120,40,8,128,,True,512,5120,5120,5120,5120,512,10,50,per-sample max-rank CUDA event,MPI one process per GPU,0.05243200064,0.06639999896,0.07742400467,0.1188800037,0.129776001,451.60741528476245,413.6904418868632,0,1,28,m128n256,128,256,0.09616000205,0.0970479995,279.1550023682638,0.08854400367,0.08921919763,303.16616018454323,0.184799999,0.1857984066,290.51456434261127,29.37457677882824,70.22510914623977,323.69700211568636,89.7489202692041,0,0,28,m128n256,128,256,0.1664159894,0.1683423966,322.60776980363886,32.61959249784013,71.43544567358742,323.69700211568636,99.66350250236232,0,1,28,m128n256,128,256,0.09155199677,0.09245119989,293.2054629833717,0.08697599918,0.08781759441,308.63164382218025,0.1785599887,0.1799775958,300.6669724324417,30.401109447162963,72.67921662900508,343.5138455976674,87.52688611701285,0,0,28,m128n256,128,256,0.159679994,0.1604752094,336.21676614040956,33.99562852784727,74.44890291015417,343.5138455976674,97.87575390314706
oproj,representative_medium,artificial,Mx5120x5120 OProj stress shape,16384,4,4096,5120,5120,40,8,128,,True,4096,5120,5120,5120,5120,4096,10,50,per-sample max-rank CUDA event,MPI one process per GPU,0.2602880001,0.2779999971,0.2929120064,0.5385600328,0.5535999537,797.4909080553666,775.8250822267004,0,1,10,m128n256,128,256,0.3235040009,0.3258464038,663.8198112003629,0.304143995,0.3079439998,706.0746499367841,0.6278399825,0.6320480108,684.0862983746022,69.16949427447949,88.17532637784821,600.4461252217492,113.92967156245102,0,0,10,m128n256,128,256,0.614463985,0.616273582,698.9778735363961,70.67521471551022,87.64712756924231,600.4461252217492,116.40975670852374,0,1,10,m128n256,128,256,0.320735991,0.3222431839,669.5486968283519,0.3032799959,0.3045327961,708.0861504324494,0.6239359975,0.6254816055,688.3666454907501,69.6022897361729,88.72704186297571,606.1680291168158,113.56036815298513,0,0,10,m128n256,128,256,0.616944015,0.6214848161,696.1680787194281,70.3911100828542,87.29479818359208,606.1680291168158,114.84737651600365
oproj,representative_medium,artificial,Mx5120x5120 OProj stress shape,16384,8,2048,5120,5120,40,8,128,,True,2048,5120,5120,5120,5120,2048,10,50,per-sample max-rank CUDA event,MPI one process per GPU,0.1715680063,0.186432004,0.1916640103,0.3578559756,0.3631359935,600.097188372897,591.3717412867805,0,1,10,m128n256,128,256,0.2318879962,0.2520959973,463.04329745206536,0.2175520062,0.2187376022,493.55638808170175,0.4495680034,0.4695727825,477.677154904036,48.29900454034742,80.77443028722448,416.0241865343524,114.81956346896017,0,0,10,m128n256,128,256,0.432287991,0.471190393,496.7715256286174,50.22967903221612,82.78184521669954,416.0241865343524,119.40928958167615,0,1,10,m128n256,128,256,0.2245920002,0.2256383896,478.08551642259255,0.2144159973,0.215683192,500.77505294424225,0.4390560091,0.441059202,489.1138268217817,49.45539199411342,82.70835291478532,428.94764692875407,114.02646227897851,0,0,10,m128n256,128,256,0.4258559942,0.43095842,504.27460861134455,50.98833251884171,84.03215652095194,428.94764692875407,117.56087537067242
oproj,representative_medium,artificial,Mx5120x5120 OProj stress shape,131072,4,32768,5120,5120,40,8,128,,True,32768,5120,5120,5120,5120,32768,10,50,per-sample max-rank CUDA event,MPI one process per GPU,2.148928165,2.401696205,2.458015919,4.550640106,4.607647896,755.0528621829889,745.7110253113838,0,1,10,m128n256,128,256,2.458015919,2.486526489,698.9323808362202,2.369760036,2.421004772,724.9623980071203,4.815055847,4.866865635,713.5896126606234,72.15264030946646,95.69251203744138,726.5910972929123,98.21061878121972,0,0,10,m128n256,128,256,4.840352058,4.934127808,709.8603150407454,71.7755626937053,94.01465123758567,726.5910972929123,97.69735931055287,0,1,10,m128n256,128,256,2.447728157,2.502959967,701.8699823699418,2.563071966,2.702329636,670.2843077329339,5.023200035,5.176446438,684.0209055700088,69.16288226188159,91.72734240913023,732.2298171465358,93.4161501693014,0,0,10,m128n256,128,256,4.960975647,5.244103909,692.6004240471934,70.03037654673341,91.72873301145637,732.2298171465358,94.58784767140783
oproj,representative_medium,artificial,Mx5120x5120 OProj stress shape,131072,8,16384,5120,5120,40,8,128,,True,16384,5120,5120,5120,5120,16384,10,50,per-sample max-rank CUDA event,MPI one process per GPU,1.275023937,1.256367922,1.253327966,2.528111935,2.529680014,679.5533435903818,679.1321071804143,0,1,10,m128n256,128,256,1.389296055,1.400139213,618.2940317929572,1.407904029,1.422473669,610.1221684905058,2.802927971,2.818390369,612.9258176360038,61.97429905318542,90.25133860637477,616.6500066044508,99.39606114837262,0,0,10,m128n256,128,256,2.782912016,2.802791834,617.3342558164439,62.4200460886192,90.84412013261435,616.6500066044508,100.11096232946804,0,1,10,m128n256,128,256,1.380128026,1.383443236,622.401286704977,1.415247917,1.420052767,606.9561727537239,2.793407917,2.803731203,615.0146951130016,62.1855101226493,90.55891903953533,620.2728036452429,99.15229097562552,0,0,10,m128n256,128,256,2.775792122,2.79651022,618.9177153374744,62.580153219158184,91.07713488207673,620.2728036452429,99.78153349626086
oproj,representative_medium,artificial,Mx5120x5120 OProj stress shape,262144,4,65536,5120,5120,40,8,128,,True,65536,5120,5120,5120,5120,65536,10,50,per-sample max-rank CUDA event,MPI one process per GPU,4.483488083,4.845295906,4.887423992,9.365455627,9.368559837,733.7547629598097,733.5116381986556,0,1,10,m128n256,128,256,4.906368256,4.949929714,700.3089979228823,4.620335579,4.75062561,743.6632638583502,9.520719528,9.592307091,721.7886897508026,72.98166731555132,98.40180471074159,717.4973029241203,100.59810494188521,0,0,10,m128n256,128,256,9.850288391,10.85482407,697.6392366216154,70.53986214576496,95.07798406752251,717.4973029241203,97.23231485030335,0,1,10,m128n256,128,256,5.016655922,5.15372324,684.9131952087664,4.740287781,5.035223961,724.8449873807356,9.758159637,10.04643631,704.2257894145988,71.20584321684518,96.00744592737799,722.7615714269305,97.43542231005215,0,0,10,m128n256,128,256,9.623487473,9.702357292,714.0808041658682,72.20230578016867,97.3187283017311,722.7615714269305,98.79894454765711
oproj,representative_medium,artificial,Mx5120x5120 OProj stress shape,262144,8,32768,5120,5120,40,8,128,,True,32768,5120,5120,5120,5120,32768,10,50,per-sample max-rank CUDA event,MPI one process per GPU,2.44868803,2.477119923,2.491280079,4.927599907,4.938176155,697.2915621495484,695.7981507648343,0,1,10,m128n256,128,256,2.729328156,2.76347661,629.4541440988967,2.766623974,2.784343958,620.968709353055,5.496640205,5.538642883,625.1043744275781,63.20570014434562,89.8399016640748,628.5845412605086,99.44634864453529,0,0,10,m128n256,128,256,5.482431889,5.509505749,626.7244001141114,63.36950456158861,89.8798198822457,628.5845412605086,99.70407462730996,0,1,10,m128n256,128,256,2.724960089,2.736023903,630.4631489228391,2.765216112,2.77935195,621.2848648409727,5.489120007,5.50623703,625.9607792174837,63.29229314635831,89.9629840248089,631.0782526513223,99.18909051098834,0,0,10,m128n256,128,256,5.481984138,5.50804472,626.7755889665073,63.37468038083997,89.8871609795964,631.0782526513223,99.31820441177645
oproj,representative_medium,artificial,Mx5120x5120 OProj stress shape,524288,4,131072,5120,5120,40,8,128,,True,131072,5120,5120,5120,5120,131072,10,50,per-sample max-rank CUDA event,MPI one process per GPU,8.928911209,10.30641556,10.02180862,19.2366066,18.96315193,714.4656868535224,724.7685088393425,0,1,10,m128n256,128,256,9.867183685,9.99385643,696.4446890804993,9.946687698,11.19785309,690.8779970021333,19.76993561,21.1382885,695.1917101969761,70.29238727977514,95.91913855504964,722.4782979581488,96.22319620696022,0,0,10,m128n256,128,256,19.60780716,23.40071678,700.9399488198557,70.87360453183575,98.10687367041608,722.4782979581488,97.01882406721913,0,1,10,m128n256,128,256,9.785312653,9.970314026,702.2716511253409,9.808688164,11.63075542,700.5980370363419,19.65129662,21.53227806,699.3887280298962,70.71675713143541,96.49822246691016,720.2079141215197,97.10928112793404,0,0,10,m128n256,128,256,20.36931229,23.17021751,674.7353642345281,68.2240004281626,94.43915595247618,720.2079141215197,93.6861913073453
