operator,model,suite,aliases,global_seq,cp,launch,weight_mode,data_gemm_mode,te_userbuffers_schema,numerical_contract,ub_object_lifecycle,cublaslt_plan_lifecycle,qkv_pack_kernel,ub_unpack_kernel,weight_accumulation_beta,b_m,b_n,b_k,w_m,w_n,w_k,q_heads,kv_heads,head_dim,result_source,timing,timed_boundary,rank_reduction,torch_version,transformer_engine_version,transformer_engine_path,torch_cuda_version,nccl_version,device_names,device_sm_counts,cublas_workspace_config,comm_sm,streams,push,use_ce,pack_block,pack_warps,reverse,local_first,math_sm,p50_ms,p95_ms,p50_tflops_per_gpu,data_p50_ms,data_p95_ms,weight_p50_ms,weight_p95_ms,cublaslt_algo_id,cublaslt_tile_id,cublaslt_stages_id,cublaslt_workspace_bytes,cublaslt_tune_ms,cublaslt_waves,cublaslt_plan_cache_hit,correctness_scope,route_mismatches,route_max_abs,dgrad_max_abs,wgrad_max_abs,main_grad_beta1_once_max_abs,main_grad_beta1_twice_max_abs,deterministic_route_mismatches,deterministic_dgrad_mismatches,deterministic_wgrad_mismatches
oproj,representative_medium,artificial,Mx5120x5120 OProj stress shape,131072,8,eager,deferred,single,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,recreate_per_entry,reuse_adjacent_same_shape_v1,not_applicable,branch_masked_v1,1,16384,5120,5120,5120,5120,16384,40,8,128,adapted_te_userbuffers_backward_formal_10w50i,per_sample_local_cuda_event_then_dist_max,separately timed full DGrad GEMM -> pack dA -> Userbuffers A2A -> unpack final head shard and beta=1 WGrad GEMM,MAX,2.9.0+cu128,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132|132|132|132|132,:4096:8,20,3,True,False,1024,4,True,True,0,3.247312009334564,3.2659855544567105,529.0489221428551,1.963808000087738,1.9864671945571901,1.2842879891395569,1.2879392325878145,66,248,35,4,1.1185258626937866,15.515151977539062,True,same_geometry_s1k,,,,,,,,,
oproj,representative_medium,artificial,Mx5120x5120 OProj stress shape,131072,8,graph,immediate,single,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,recreate_per_entry,reuse_adjacent_same_shape_v1,not_applicable,branch_masked_v1,0,16384,5120,5120,5120,5120,16384,40,8,128,adapted_te_userbuffers_backward_formal_10w50i,per_sample_local_cuda_event_then_dist_max,full DGrad GEMM -> pack dA -> Userbuffers A2A -> unpack final head shard -> adjacent beta=0 WGrad GEMM,MAX,2.9.0+cu128,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132|132|132|132|132,:4096:8,24,3,True,False,1024,4,False,True,0,3.153455972671509,3.174953579902649,544.7949593361773,,,,,66,248,35,4,1.1099584102630615,15.515151977539062,True,same_geometry_s1k,,,,,,,,,
oproj,representative_medium,artificial,Mx5120x5120 OProj stress shape,131072,8,graph,deferred,single,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,recreate_per_entry,reuse_adjacent_same_shape_v1,not_applicable,branch_masked_v1,1,16384,5120,5120,5120,5120,16384,40,8,128,adapted_te_userbuffers_backward_formal_10w50i,per_sample_local_cuda_event_then_dist_max,separately timed full DGrad GEMM -> pack dA -> Userbuffers A2A -> unpack final head shard and beta=1 WGrad GEMM,MAX,2.9.0+cu128,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132|132|132|132|132,:4096:8,24,3,True,False,1024,4,False,True,0,3.1878239512443542,3.2150512516498564,538.9215165816765,1.9246240258216858,1.9434448421001436,1.265663981437683,1.280457615852356,66,248,35,4,1.1099584102630615,15.515151977539062,True,same_geometry_s1k,,,,,,,,,
oproj,representative_medium,artificial,Mx5120x5120 OProj stress shape,262144,4,eager,immediate,single,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,recreate_per_entry,reuse_adjacent_same_shape_v1,not_applicable,branch_masked_v1,0,65536,5120,5120,5120,5120,65536,40,8,128,adapted_te_userbuffers_backward_formal_10w50i,per_sample_local_cuda_event_then_dist_max,full DGrad GEMM -> pack dA -> Userbuffers A2A -> unpack final head shard -> adjacent beta=0 WGrad GEMM,MAX,2.9.0+cu128,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132,:4096:8,24,2,False,True,1024,4,False,True,0,11.455120086669922,11.693367910385131,599.9018449048594,,,,,66,209,35,4,4.789788722991943,69.95454406738281,True,same_geometry_s1k,,,,,,,,,
oproj,representative_medium,artificial,Mx5120x5120 OProj stress shape,262144,4,eager,deferred,single,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,recreate_per_entry,reuse_adjacent_same_shape_v1,not_applicable,branch_masked_v1,1,65536,5120,5120,5120,5120,65536,40,8,128,adapted_te_userbuffers_backward_formal_10w50i,per_sample_local_cuda_event_then_dist_max,separately timed full DGrad GEMM -> pack dA -> Userbuffers A2A -> unpack final head shard and beta=1 WGrad GEMM,MAX,2.9.0+cu128,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132,:4096:8,24,2,False,True,1024,4,False,True,0,12.084255933761597,12.713243460655212,568.6694912179747,7.032208204269409,7.588572716712951,5.024976015090942,5.225324892997742,66,209,35,4,4.789788722991943,69.95454406738281,False,same_geometry_s1k,,,,,,,,,
oproj,representative_medium,artificial,Mx5120x5120 OProj stress shape,262144,4,graph,immediate,single,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,recreate_per_entry,reuse_adjacent_same_shape_v1,not_applicable,branch_masked_v1,0,65536,5120,5120,5120,5120,65536,40,8,128,adapted_te_userbuffers_backward_formal_10w50i,per_sample_local_cuda_event_then_dist_max,full DGrad GEMM -> pack dA -> Userbuffers A2A -> unpack final head shard -> adjacent beta=0 WGrad GEMM,MAX,2.9.0+cu128,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132,:4096:8,20,3,True,False,1024,4,False,True,0,11.479904174804688,11.68535327911377,598.6067103837055,,,,,66,24,35,4,4.847573280334473,77.57575988769531,True,same_geometry_s1k,,,,,,,,,
oproj,representative_medium,artificial,Mx5120x5120 OProj stress shape,262144,4,graph,deferred,single,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,recreate_per_entry,reuse_adjacent_same_shape_v1,not_applicable,branch_masked_v1,1,65536,5120,5120,5120,5120,65536,40,8,128,adapted_te_userbuffers_backward_formal_10w50i,per_sample_local_cuda_event_then_dist_max,separately timed full DGrad GEMM -> pack dA -> Userbuffers A2A -> unpack final head shard and beta=1 WGrad GEMM,MAX,2.9.0+cu128,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132,:4096:8,20,3,True,False,1024,4,False,True,0,11.74230408668518,12.003697443008424,585.2299193471092,6.792255878448486,6.954950284957885,4.946336030960083,5.091612720489502,66,24,35,4,4.847573280334473,77.57575988769531,False,same_geometry_s1k,,,,,,,,,
oproj,representative_medium,artificial,Mx5120x5120 OProj stress shape,262144,8,eager,immediate,single,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,recreate_per_entry,reuse_adjacent_same_shape_v1,not_applicable,branch_masked_v1,0,32768,5120,5120,5120,5120,32768,40,8,128,adapted_te_userbuffers_backward_formal_10w50i,per_sample_local_cuda_event_then_dist_max,full DGrad GEMM -> pack dA -> Userbuffers A2A -> unpack final head shard -> adjacent beta=0 WGrad GEMM,MAX,2.9.0+cu128,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132|132|132|132|132,:4096:8,24,3,True,False,1024,4,False,True,0,6.236719846725464,6.303640055656433,550.9264358898578,,,,,66,24,35,4,2.197802782058716,38.787879943847656,True,same_geometry_s1k,,,,,,,,,
oproj,representative_medium,artificial,Mx5120x5120 OProj stress shape,262144,8,eager,deferred,single,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,recreate_per_entry,reuse_adjacent_same_shape_v1,not_applicable,branch_masked_v1,1,32768,5120,5120,5120,5120,32768,40,8,128,adapted_te_userbuffers_backward_formal_10w50i,per_sample_local_cuda_event_then_dist_max,separately timed full DGrad GEMM -> pack dA -> Userbuffers A2A -> unpack final head shard and beta=1 WGrad GEMM,MAX,2.9.0+cu128,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132|132|132|132|132,:4096:8,24,3,True,False,1024,4,False,True,0,6.3140000104904175,6.5645904541015625,544.183375212431,3.785632014274597,4.032091164588929,2.524336099624634,2.5466624021530153,66,24,35,4,2.197802782058716,38.787879943847656,False,same_geometry_s1k,,,,,,,,,
oproj,representative_medium,artificial,Mx5120x5120 OProj stress shape,262144,8,graph,immediate,single,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,recreate_per_entry,reuse_adjacent_same_shape_v1,not_applicable,branch_masked_v1,0,32768,5120,5120,5120,5120,32768,40,8,128,adapted_te_userbuffers_backward_formal_10w50i,per_sample_local_cuda_event_then_dist_max,full DGrad GEMM -> pack dA -> Userbuffers A2A -> unpack final head shard -> adjacent beta=0 WGrad GEMM,MAX,2.9.0+cu128,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132|132|132|132|132,:4096:8,24,3,True,False,1024,4,True,True,0,6.169951915740967,6.198366332054138,556.888268129617,,,,,66,24,35,4,2.197802782058716,38.787879943847656,True,same_geometry_s1k,,,,,,,,,
oproj,representative_medium,artificial,Mx5120x5120 OProj stress shape,262144,8,graph,deferred,single,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,recreate_per_entry,reuse_adjacent_same_shape_v1,not_applicable,branch_masked_v1,1,32768,5120,5120,5120,5120,32768,40,8,128,adapted_te_userbuffers_backward_formal_10w50i,per_sample_local_cuda_event_then_dist_max,separately timed full DGrad GEMM -> pack dA -> Userbuffers A2A -> unpack final head shard and beta=1 WGrad GEMM,MAX,2.9.0+cu128,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132|132|132|132|132,:4096:8,24,3,True,False,1024,4,False,True,0,6.232095956802368,6.260515236854554,551.3351945503367,3.7369439601898193,3.7631472826004027,2.489327907562256,2.5239375829696655,66,24,35,4,2.197802782058716,38.787879943847656,True,same_geometry_s1k,,,,,,,,,
oproj,representative_medium,artificial,Mx5120x5120 OProj stress shape,524288,4,eager,immediate,single,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,recreate_per_entry,reuse_adjacent_same_shape_v1,not_applicable,branch_masked_v1,0,131072,5120,5120,5120,5120,131072,40,8,128,adapted_te_userbuffers_backward_formal_10w50i,per_sample_local_cuda_event_then_dist_max,full DGrad GEMM -> pack dA -> Userbuffers A2A -> unpack final head shard -> adjacent beta=0 WGrad GEMM,MAX,2.9.0+cu128,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132,:4096:8,24,2,False,True,1024,4,True,True,0,23.315744400024414,27.350808143615723,589.4684343505502,,,,,66,24,35,4,9.633101463317871,155.15151977539062,True,same_geometry_s1k,,,,,,,,,
oproj,representative_medium,artificial,Mx5120x5120 OProj stress shape,524288,4,eager,deferred,single,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,recreate_per_entry,reuse_adjacent_same_shape_v1,not_applicable,branch_masked_v1,1,131072,5120,5120,5120,5120,131072,40,8,128,adapted_te_userbuffers_backward_formal_10w50i,per_sample_local_cuda_event_then_dist_max,separately timed full DGrad GEMM -> pack dA -> Userbuffers A2A -> unpack final head shard and beta=1 WGrad GEMM,MAX,2.9.0+cu128,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132,:4096:8,24,2,False,True,1024,4,True,True,0,23.663599491119385,24.55851831436157,580.8032439172193,13.266687870025635,14.108785724639892,10.288496017456055,10.814047718048094,66,24,35,4,9.633101463317871,155.15151977539062,False,same_geometry_s1k,,,,,,,,,
oproj,representative_medium,artificial,Mx5120x5120 OProj stress shape,524288,4,graph,immediate,single,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,recreate_per_entry,reuse_adjacent_same_shape_v1,not_applicable,branch_masked_v1,0,131072,5120,5120,5120,5120,131072,40,8,128,adapted_te_userbuffers_backward_formal_10w50i,per_sample_local_cuda_event_then_dist_max,full DGrad GEMM -> pack dA -> Userbuffers A2A -> unpack final head shard -> adjacent beta=0 WGrad GEMM,MAX,2.9.0+cu128,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132,:4096:8,24,3,True,False,1024,4,False,True,0,23.556015968322754,27.42055206298828,583.4558511796848,,,,,66,24,35,4,9.655349731445312,155.15151977539062,True,same_geometry_s1k,,,,,,,,,
oproj,representative_medium,artificial,Mx5120x5120 OProj stress shape,524288,4,graph,deferred,single,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,recreate_per_entry,reuse_adjacent_same_shape_v1,not_applicable,branch_masked_v1,1,131072,5120,5120,5120,5120,131072,40,8,128,adapted_te_userbuffers_backward_formal_10w50i,per_sample_local_cuda_event_then_dist_max,separately timed full DGrad GEMM -> pack dA -> Userbuffers A2A -> unpack final head shard and beta=1 WGrad GEMM,MAX,2.9.0+cu128,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132,:4096:8,24,3,True,False,1024,4,False,True,0,23.408607959747314,24.785262250900267,587.1299724799338,13.353216171264648,14.802972745895385,9.932144165039062,10.210748863220214,66,24,35,4,9.655349731445312,155.15151977539062,False,same_geometry_s1k,,,,,,,,,
oproj,representative_medium,artificial,Mx5120x5120 OProj stress shape,524288,8,eager,immediate,single,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,recreate_per_entry,reuse_adjacent_same_shape_v1,not_applicable,branch_masked_v1,0,65536,5120,5120,5120,5120,65536,40,8,128,adapted_te_userbuffers_backward_formal_10w50i,per_sample_local_cuda_event_then_dist_max,full DGrad GEMM -> pack dA -> Userbuffers A2A -> unpack final head shard -> adjacent beta=0 WGrad GEMM,MAX,2.9.0+cu128,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132|132|132|132|132,:4096:8,24,3,True,False,1024,4,False,True,0,12.4093599319458,12.53901915550232,553.7713235240547,,,,,66,24,35,4,4.8152384757995605,77.57575988769531,True,same_geometry_s1k,,,,,,,,,
oproj,representative_medium,artificial,Mx5120x5120 OProj stress shape,524288,8,eager,deferred,single,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,recreate_per_entry,reuse_adjacent_same_shape_v1,not_applicable,branch_masked_v1,1,65536,5120,5120,5120,5120,65536,40,8,128,adapted_te_userbuffers_backward_formal_10w50i,per_sample_local_cuda_event_then_dist_max,separately timed full DGrad GEMM -> pack dA -> Userbuffers A2A -> unpack final head shard and beta=1 WGrad GEMM,MAX,2.9.0+cu128,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132|132|132|132|132,:4096:8,24,3,True,False,1024,4,False,True,0,12.537791728973389,12.624371433258057,548.0987260076846,7.534463882446289,7.603209495544434,4.985743999481201,5.06302900314331,66,24,35,4,4.8152384757995605,77.57575988769531,False,same_geometry_s1k,,,,,,,,,
oproj,representative_medium,artificial,Mx5120x5120 OProj stress shape,524288,8,graph,immediate,single,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,recreate_per_entry,reuse_adjacent_same_shape_v1,not_applicable,branch_masked_v1,0,65536,5120,5120,5120,5120,65536,40,8,128,adapted_te_userbuffers_backward_formal_10w50i,per_sample_local_cuda_event_then_dist_max,full DGrad GEMM -> pack dA -> Userbuffers A2A -> unpack final head shard -> adjacent beta=0 WGrad GEMM,MAX,2.9.0+cu128,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132|132|132|132|132,:4096:8,20,3,True,False,1024,4,False,True,0,12.37011194229126,12.528320169448852,555.5283335881551,,,,,66,29,35,4,4.8087263107299805,124.24242401123047,True,same_geometry_s1k,,,,,,,,,
oproj,representative_medium,artificial,Mx5120x5120 OProj stress shape,524288,8,graph,deferred,single,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,recreate_per_entry,reuse_adjacent_same_shape_v1,not_applicable,branch_masked_v1,1,65536,5120,5120,5120,5120,65536,40,8,128,adapted_te_userbuffers_backward_formal_10w50i,per_sample_local_cuda_event_then_dist_max,separately timed full DGrad GEMM -> pack dA -> Userbuffers A2A -> unpack final head shard and beta=1 WGrad GEMM,MAX,2.9.0+cu128,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132|132|132|132|132,:4096:8,20,3,True,False,1024,4,False,True,0,12.428047895431519,12.614060878753662,552.9386216902246,7.46451210975647,7.573569560050965,4.964080095291138,5.110771250724793,66,29,35,4,4.8087263107299805,124.24242401123047,False,same_geometry_s1k,,,,,,,,,
oproj,representative_large,artificial,Mx7168x16384 OProj stress shape,1024,4,eager,immediate,single,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,recreate_per_entry,reuse_adjacent_same_shape_v1,not_applicable,branch_masked_v1,0,256,16384,7168,7168,16384,256,128,8,128,adapted_te_userbuffers_backward_formal_10w50i,per_sample_local_cuda_event_then_dist_max,full DGrad GEMM -> pack dA -> Userbuffers A2A -> unpack final head shard -> adjacent beta=0 WGrad GEMM,MAX,2.9.0+cu128,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132,:4096:8,24,1,True,False,512,4,False,True,0,0.3004480004310608,0.3115056037902832,400.2658833324271,,,,,66,24,35,0,0.08351466804742813,0.9696969985961914,True,exact,,0.0,,0.0,0.0009765625,0.0029296875,0,,0
oproj,representative_large,artificial,Mx7168x16384 OProj stress shape,1024,4,eager,deferred,single,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,recreate_per_entry,reuse_adjacent_same_shape_v1,not_applicable,branch_masked_v1,1,256,16384,7168,7168,16384,256,128,8,128,adapted_te_userbuffers_backward_formal_10w50i,per_sample_local_cuda_event_then_dist_max,separately timed full DGrad GEMM -> pack dA -> Userbuffers A2A -> unpack final head shard and beta=1 WGrad GEMM,MAX,2.9.0+cu128,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132,:4096:8,24,1,True,False,512,4,False,True,0,0.4144800007343292,0.427748803794384,290.14448001094974,0.17292799800634384,0.18504800274968147,0.24110399931669235,0.24828320145606994,66,24,35,0,0.08351466804742813,0.9696969985961914,False,exact,,0.0,,0.0,0.0009765625,0.0029296875,0,,0
oproj,representative_large,artificial,Mx7168x16384 OProj stress shape,1024,4,graph,immediate,single,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,recreate_per_entry,reuse_adjacent_same_shape_v1,not_applicable,branch_masked_v1,0,256,16384,7168,7168,16384,256,128,8,128,adapted_te_userbuffers_backward_formal_10w50i,per_sample_local_cuda_event_then_dist_max,full DGrad GEMM -> pack dA -> Userbuffers A2A -> unpack final head shard -> adjacent beta=0 WGrad GEMM,MAX,2.9.0+cu128,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132,:4096:8,12,3,True,False,1024,4,False,True,0,0.25758400559425354,0.2594799980521202,466.87325950444364,,,,,66,24,35,0,0.08330132812261581,0.9696969985961914,True,exact,,0.0,,0.0,0.0009765625,0.0029296875,0,,0
oproj,representative_large,artificial,Mx7168x16384 OProj stress shape,1024,4,graph,deferred,single,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,recreate_per_entry,reuse_adjacent_same_shape_v1,not_applicable,branch_masked_v1,1,256,16384,7168,7168,16384,256,128,8,128,adapted_te_userbuffers_backward_formal_10w50i,per_sample_local_cuda_event_then_dist_max,separately timed full DGrad GEMM -> pack dA -> Userbuffers A2A -> unpack final head shard and beta=1 WGrad GEMM,MAX,2.9.0+cu128,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132,:4096:8,12,3,True,False,1024,4,False,True,0,0.3497439995408058,0.35276160314679145,343.8488850298887,0.1329760029911995,0.13545759990811346,0.2165759950876236,0.2179152011871338,66,24,35,0,0.08330132812261581,0.9696969985961914,False,exact,,0.0,,0.0,0.0009765625,0.0029296875,0,,0
oproj,representative_large,artificial,Mx7168x16384 OProj stress shape,1024,8,eager,immediate,single,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,recreate_per_entry,reuse_adjacent_same_shape_v1,not_applicable,branch_masked_v1,0,128,16384,7168,7168,16384,128,128,8,128,adapted_te_userbuffers_backward_formal_10w50i,per_sample_local_cuda_event_then_dist_max,full DGrad GEMM -> pack dA -> Userbuffers A2A -> unpack final head shard -> adjacent beta=0 WGrad GEMM,MAX,2.9.0+cu128,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132|132|132|132|132,:4096:8,20,3,True,False,512,4,False,True,0,0.30854399502277374,0.4407776027917862,194.88158289893738,,,,,66,20,35,0,0.06241600215435028,0.9696969985961914,True,exact,,0.0,,0.0,0.0009765625,0.001953125,0,,0
oproj,representative_large,artificial,Mx7168x16384 OProj stress shape,1024,8,eager,deferred,single,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,recreate_per_entry,reuse_adjacent_same_shape_v1,not_applicable,branch_masked_v1,1,128,16384,7168,7168,16384,128,128,8,128,adapted_te_userbuffers_backward_formal_10w50i,per_sample_local_cuda_event_then_dist_max,separately timed full DGrad GEMM -> pack dA -> Userbuffers A2A -> unpack final head shard and beta=1 WGrad GEMM,MAX,2.9.0+cu128,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132|132|132|132|132,:4096:8,24,1,True,False,512,4,False,True,0,0.41340799629688263,0.4392863981425762,145.44842548429781,0.1754399985074997,0.1969712004065513,0.23771200329065323,0.24035200476646423,66,20,35,0,0.06243840232491493,0.9696969985961914,False,exact,,0.0,,0.0,0.0009765625,0.001953125,0,,0
oproj,representative_large,artificial,Mx7168x16384 OProj stress shape,1024,8,graph,immediate,single,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,recreate_per_entry,reuse_adjacent_same_shape_v1,not_applicable,branch_masked_v1,0,128,16384,7168,7168,16384,128,128,8,128,adapted_te_userbuffers_backward_formal_10w50i,per_sample_local_cuda_event_then_dist_max,full DGrad GEMM -> pack dA -> Userbuffers A2A -> unpack final head shard -> adjacent beta=0 WGrad GEMM,MAX,2.9.0+cu128,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132|132|132|132|132,:4096:8,16,3,True,False,1024,4,False,True,0,0.2287360057234764,0.2326944053173065,262.8774685201587,,,,,66,20,35,0,0.06258240342140198,0.9696969985961914,True,exact,,0.0,,0.0,0.0009765625,0.001953125,0,,0
